,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(-2),Corr with student_vol(-2),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(-2),Corr with mortgage 90(-2)
10,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.1,-0.5517638299200698,3.2,-0.7053921338102418
11,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.1,-0.5517638299200698,3.1,-0.7053921338102418
12,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.1,-0.5517638299200698,3.1,-0.7053921338102418
13,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.1,-0.5517638299200698,3.2,-0.7053921338102418
14,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.1,-0.5517638299200698,3.1,-0.7053921338102418
15,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.1,-0.5517638299200698,3.5,-0.7053921338102418
16,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.1,-0.5517638299200698,3.5,-0.7053921338102418
17,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.1,-0.5517638299200698,3.6,-0.7053921338102418
18,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.5,-0.5517638299200698,3.1,-0.7053921338102418
19,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.5,-0.5517638299200698,3.2,-0.7053921338102418
20,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.5,-0.5517638299200698,3.1,-0.7053921338102418
21,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.5,-0.5517638299200698,3.1,-0.7053921338102418
22,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.5,-0.5517638299200698,3.2,-0.7053921338102418
23,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.5,-0.5517638299200698,3.1,-0.7053921338102418
24,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.5,-0.5517638299200698,3.5,-0.7053921338102418
25,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.5,-0.5517638299200698,3.5,-0.7053921338102418
26,PORTLAND,2012-06,2.9,Other FHA,0.163,2.737,0.5837195233571671,0.19464736842105262,2.7053526315789473,0.5839638358610258,0.24319736842105263,2.6568026315789472,0.5876466389662095,0.3459342105263157,2.5540657894736842,0.5811837897784007,0.46558684210526313,2.4344131578947366,0.572617336141682,0.7364000000000004,2.1635999999999997,0.5412845941162013,1.0691894736842107,1.8308105263157892,0.5180299798323819,0.05190476190476193,2.848095238095238,0.5778207823285773,0.14809523809523809,2.7519047619047616,0.5952980978100046,0.18904761904761905,2.710952380952381,0.6118180934957443,0.7114285714285714,2.1885714285714286,0.7686472672683764,1.6223809523809525,1.2776190476190474,0.7331985062002189,2.3061904761904763,0.5938095238095236,0.4825444889320821,2.698095238095238,0.2019047619047618,0.35416832659349645,37160101000.5239,0.7078135596553016,11641401212.0971,-0.6560503168434487,89.513287195688,-0.4100813843157037,2.5,-0.5517638299200698,3.6,-0.7053921338102418
