,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(4),Corr with student_vol(4),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(-1),Corr with mortgage 90(-1)
0,NEWARK,2010-08,4.99,Other FHA,0.23101619047619049,4.7589838095238095,0.010435834598594108,0.2659952380952381,4.724004761904762,0.004759095850463739,0.27546238095238096,4.714537619047619,-0.021409419382266016,0.3123080952380952,4.677691904761905,-0.03817812248161854,0.3625466666666667,4.627453333333333,-0.07402825528860413,0.5790957142857143,4.410904285714286,-0.09519107899970171,0.9435780952380955,4.046421904761905,-0.09784453272301814,0.15409090909090908,4.835909090909091,0.007465289920590417,0.19136363636363637,4.798636363636364,-0.03562366850800458,0.25909090909090904,4.730909090909091,-0.061913401532824576,1.4654545454545451,3.5245454545454553,-0.029718013953062533,2.6986363636363637,2.2913636363636365,0.44759918922055153,3.516818181818181,1.473181818181819,0.7253192494221005,3.8031818181818178,1.1868181818181824,0.7763276145700757,31044830349.9256,-0.9170610714638363,10792773250.4017,-0.874473798604422,99.0214107435932,0.8967075506542297,3.0,0.9756246939005849,5.1,0.8545047001360494
1,NEWARK,2010-08,4.99,Other FHA,0.23101619047619049,4.7589838095238095,0.010435834598594108,0.2659952380952381,4.724004761904762,0.004759095850463739,0.27546238095238096,4.714537619047619,-0.021409419382266016,0.3123080952380952,4.677691904761905,-0.03817812248161854,0.3625466666666667,4.627453333333333,-0.07402825528860413,0.5790957142857143,4.410904285714286,-0.09519107899970171,0.9435780952380955,4.046421904761905,-0.09784453272301814,0.15409090909090908,4.835909090909091,0.007465289920590417,0.19136363636363637,4.798636363636364,-0.03562366850800458,0.25909090909090904,4.730909090909091,-0.061913401532824576,1.4654545454545451,3.5245454545454553,-0.029718013953062533,2.6986363636363637,2.2913636363636365,0.44759918922055153,3.516818181818181,1.473181818181819,0.7253192494221005,3.8031818181818178,1.1868181818181824,0.7763276145700757,31044830349.9256,-0.9170610714638363,10792773250.4017,-0.874473798604422,99.0214107435932,0.8967075506542297,3.0,0.9756246939005849,5.1,0.8545047001360494
2,NEWARK,2010-08,4.99,Other FHA,0.23101619047619049,4.7589838095238095,0.010435834598594108,0.2659952380952381,4.724004761904762,0.004759095850463739,0.27546238095238096,4.714537619047619,-0.021409419382266016,0.3123080952380952,4.677691904761905,-0.03817812248161854,0.3625466666666667,4.627453333333333,-0.07402825528860413,0.5790957142857143,4.410904285714286,-0.09519107899970171,0.9435780952380955,4.046421904761905,-0.09784453272301814,0.15409090909090908,4.835909090909091,0.007465289920590417,0.19136363636363637,4.798636363636364,-0.03562366850800458,0.25909090909090904,4.730909090909091,-0.061913401532824576,1.4654545454545451,3.5245454545454553,-0.029718013953062533,2.6986363636363637,2.2913636363636365,0.44759918922055153,3.516818181818181,1.473181818181819,0.7253192494221005,3.8031818181818178,1.1868181818181824,0.7763276145700757,31044830349.9256,-0.9170610714638363,10792773250.4017,-0.874473798604422,99.0214107435932,0.8967075506542297,3.0,0.9756246939005849,5.1,0.8545047001360494
3,NEWARK,2010-08,4.99,Other FHA,0.23101619047619049,4.7589838095238095,0.010435834598594108,0.2659952380952381,4.724004761904762,0.004759095850463739,0.27546238095238096,4.714537619047619,-0.021409419382266016,0.3123080952380952,4.677691904761905,-0.03817812248161854,0.3625466666666667,4.627453333333333,-0.07402825528860413,0.5790957142857143,4.410904285714286,-0.09519107899970171,0.9435780952380955,4.046421904761905,-0.09784453272301814,0.15409090909090908,4.835909090909091,0.007465289920590417,0.19136363636363637,4.798636363636364,-0.03562366850800458,0.25909090909090904,4.730909090909091,-0.061913401532824576,1.4654545454545451,3.5245454545454553,-0.029718013953062533,2.6986363636363637,2.2913636363636365,0.44759918922055153,3.516818181818181,1.473181818181819,0.7253192494221005,3.8031818181818178,1.1868181818181824,0.7763276145700757,31044830349.9256,-0.9170610714638363,10792773250.4017,-0.874473798604422,99.0214107435932,0.8967075506542297,3.0,0.9756246939005849,5.1,0.8545047001360494
4,NEWARK,2010-08,4.99,Other FHA,0.23101619047619049,4.7589838095238095,0.010435834598594108,0.2659952380952381,4.724004761904762,0.004759095850463739,0.27546238095238096,4.714537619047619,-0.021409419382266016,0.3123080952380952,4.677691904761905,-0.03817812248161854,0.3625466666666667,4.627453333333333,-0.07402825528860413,0.5790957142857143,4.410904285714286,-0.09519107899970171,0.9435780952380955,4.046421904761905,-0.09784453272301814,0.15409090909090908,4.835909090909091,0.007465289920590417,0.19136363636363637,4.798636363636364,-0.03562366850800458,0.25909090909090904,4.730909090909091,-0.061913401532824576,1.4654545454545451,3.5245454545454553,-0.029718013953062533,2.6986363636363637,2.2913636363636365,0.44759918922055153,3.516818181818181,1.473181818181819,0.7253192494221005,3.8031818181818178,1.1868181818181824,0.7763276145700757,31044830349.9256,-0.9170610714638363,10792773250.4017,-0.874473798604422,99.0214107435932,0.8967075506542297,3.0,0.9756246939005849,5.1,0.8545047001360494
5,NEWARK,2010-08,4.99,Other FHA,0.23101619047619049,4.7589838095238095,0.010435834598594108,0.2659952380952381,4.724004761904762,0.004759095850463739,0.27546238095238096,4.714537619047619,-0.021409419382266016,0.3123080952380952,4.677691904761905,-0.03817812248161854,0.3625466666666667,4.627453333333333,-0.07402825528860413,0.5790957142857143,4.410904285714286,-0.09519107899970171,0.9435780952380955,4.046421904761905,-0.09784453272301814,0.15409090909090908,4.835909090909091,0.007465289920590417,0.19136363636363637,4.798636363636364,-0.03562366850800458,0.25909090909090904,4.730909090909091,-0.061913401532824576,1.4654545454545451,3.5245454545454553,-0.029718013953062533,2.6986363636363637,2.2913636363636365,0.44759918922055153,3.516818181818181,1.473181818181819,0.7253192494221005,3.8031818181818178,1.1868181818181824,0.7763276145700757,31044830349.9256,-0.9170610714638363,10792773250.4017,-0.874473798604422,99.0214107435932,0.8967075506542297,3.0,0.9756246939005849,5.1,0.8545047001360494
6,NEWARK,2010-08,4.99,Other FHA,0.23101619047619049,4.7589838095238095,0.010435834598594108,0.2659952380952381,4.724004761904762,0.004759095850463739,0.27546238095238096,4.714537619047619,-0.021409419382266016,0.3123080952380952,4.677691904761905,-0.03817812248161854,0.3625466666666667,4.627453333333333,-0.07402825528860413,0.5790957142857143,4.410904285714286,-0.09519107899970171,0.9435780952380955,4.046421904761905,-0.09784453272301814,0.15409090909090908,4.835909090909091,0.007465289920590417,0.19136363636363637,4.798636363636364,-0.03562366850800458,0.25909090909090904,4.730909090909091,-0.061913401532824576,1.4654545454545451,3.5245454545454553,-0.029718013953062533,2.6986363636363637,2.2913636363636365,0.44759918922055153,3.516818181818181,1.473181818181819,0.7253192494221005,3.8031818181818178,1.1868181818181824,0.7763276145700757,31044830349.9256,-0.9170610714638363,10792773250.4017,-0.874473798604422,99.0214107435932,0.8967075506542297,3.0,0.9756246939005849,5.1,0.8545047001360494
7,NEWARK,2010-08,4.99,Other FHA,0.23101619047619049,4.7589838095238095,0.010435834598594108,0.2659952380952381,4.724004761904762,0.004759095850463739,0.27546238095238096,4.714537619047619,-0.021409419382266016,0.3123080952380952,4.677691904761905,-0.03817812248161854,0.3625466666666667,4.627453333333333,-0.07402825528860413,0.5790957142857143,4.410904285714286,-0.09519107899970171,0.9435780952380955,4.046421904761905,-0.09784453272301814,0.15409090909090908,4.835909090909091,0.007465289920590417,0.19136363636363637,4.798636363636364,-0.03562366850800458,0.25909090909090904,4.730909090909091,-0.061913401532824576,1.4654545454545451,3.5245454545454553,-0.029718013953062533,2.6986363636363637,2.2913636363636365,0.44759918922055153,3.516818181818181,1.473181818181819,0.7253192494221005,3.8031818181818178,1.1868181818181824,0.7763276145700757,31044830349.9256,-0.9170610714638363,10792773250.4017,-0.874473798604422,99.0214107435932,0.8967075506542297,3.0,0.9756246939005849,5.1,0.8545047001360494
8,NEWARK,2010-08,4.99,Other FHA,0.23101619047619049,4.7589838095238095,0.010435834598594108,0.2659952380952381,4.724004761904762,0.004759095850463739,0.27546238095238096,4.714537619047619,-0.021409419382266016,0.3123080952380952,4.677691904761905,-0.03817812248161854,0.3625466666666667,4.627453333333333,-0.07402825528860413,0.5790957142857143,4.410904285714286,-0.09519107899970171,0.9435780952380955,4.046421904761905,-0.09784453272301814,0.15409090909090908,4.835909090909091,0.007465289920590417,0.19136363636363637,4.798636363636364,-0.03562366850800458,0.25909090909090904,4.730909090909091,-0.061913401532824576,1.4654545454545451,3.5245454545454553,-0.029718013953062533,2.6986363636363637,2.2913636363636365,0.44759918922055153,3.516818181818181,1.473181818181819,0.7253192494221005,3.8031818181818178,1.1868181818181824,0.7763276145700757,31044830349.9256,-0.9170610714638363,10792773250.4017,-0.874473798604422,99.0214107435932,0.8967075506542297,3.0,0.9756246939005849,5.1,0.8545047001360494
9,NEWARK,2010-08,4.99,Other FHA,0.23101619047619049,4.7589838095238095,0.010435834598594108,0.2659952380952381,4.724004761904762,0.004759095850463739,0.27546238095238096,4.714537619047619,-0.021409419382266016,0.3123080952380952,4.677691904761905,-0.03817812248161854,0.3625466666666667,4.627453333333333,-0.07402825528860413,0.5790957142857143,4.410904285714286,-0.09519107899970171,0.9435780952380955,4.046421904761905,-0.09784453272301814,0.15409090909090908,4.835909090909091,0.007465289920590417,0.19136363636363637,4.798636363636364,-0.03562366850800458,0.25909090909090904,4.730909090909091,-0.061913401532824576,1.4654545454545451,3.5245454545454553,-0.029718013953062533,2.6986363636363637,2.2913636363636365,0.44759918922055153,3.516818181818181,1.473181818181819,0.7253192494221005,3.8031818181818178,1.1868181818181824,0.7763276145700757,31044830349.9256,-0.9170610714638363,10792773250.4017,-0.874473798604422,99.0214107435932,0.8967075506542297,3.0,0.9756246939005849,5.1,0.8545047001360494
10,NEWARK,2010-08,4.99,Other FHA,0.23101619047619049,4.7589838095238095,0.010435834598594108,0.2659952380952381,4.724004761904762,0.004759095850463739,0.27546238095238096,4.714537619047619,-0.021409419382266016,0.3123080952380952,4.677691904761905,-0.03817812248161854,0.3625466666666667,4.627453333333333,-0.07402825528860413,0.5790957142857143,4.410904285714286,-0.09519107899970171,0.9435780952380955,4.046421904761905,-0.09784453272301814,0.15409090909090908,4.835909090909091,0.007465289920590417,0.19136363636363637,4.798636363636364,-0.03562366850800458,0.25909090909090904,4.730909090909091,-0.061913401532824576,1.4654545454545451,3.5245454545454553,-0.029718013953062533,2.6986363636363637,2.2913636363636365,0.44759918922055153,3.516818181818181,1.473181818181819,0.7253192494221005,3.8031818181818178,1.1868181818181824,0.7763276145700757,31044830349.9256,-0.9170610714638363,10792773250.4017,-0.874473798604422,99.0214107435932,0.8967075506542297,3.0,0.9756246939005849,5.1,0.8545047001360494
