,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-2),Corr with auto_vol(-2),student_vol(2),Corr with student_vol(2),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(4),Corr with mortgage 90(4)
10,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,1.5,0.2556020490634462
11,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,1.6,0.2556020490634462
12,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,4.1,0.2556020490634462
13,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,4.1,0.2556020490634462
14,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,4.0,0.2556020490634462
15,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,4.1,0.2556020490634462
16,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,4.1,0.2556020490634462
17,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,4.0,0.2556020490634462
18,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,1.7,0.2556020490634462
19,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,1.5,0.2556020490634462
20,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,1.6,0.2556020490634462
21,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,4.1,0.2556020490634462
22,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,4.1,0.2556020490634462
23,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,4.0,0.2556020490634462
24,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,4.1,0.2556020490634462
25,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,4.1,0.2556020490634462
26,CHARLOTTE,2010-07,4.59,Other FHA,0.26711500000000005,4.322884999999999,0.13650892809212178,0.31483090909090916,4.275169090909091,0.13998769573003186,0.3341213636363637,4.2558786363636365,0.12554013913922454,0.41480272727272727,4.175197272727273,0.11725808827817562,0.5103277272727272,4.079672272727272,0.09591211250260005,0.7185045454545452,3.8714954545454545,0.05166486967277823,1.117797727272727,3.472202272727273,0.049997826203829615,0.15666666666666668,4.433333333333334,0.15727617342345543,0.20047619047619053,4.389523809523809,0.10694573816881216,0.2914285714285714,4.298571428571428,0.09322673237449684,1.7628571428571433,2.8271428571428565,0.41759969143150083,3.0114285714285716,1.5785714285714283,0.6685224622861434,3.796190476190476,0.7938095238095237,0.6740356866728904,3.994285714285714,0.5957142857142856,0.640613830374175,27396832704.0094,-0.48841501680463434,12342273869.2704,0.22310119705156642,99.3021234972081,0.5906574989572101,4.7,0.30992795903530834,4.0,0.2556020490634462
