,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(-4),Corr with student_vol(-4),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(3),Corr with mortgage 90(3)
10,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.4,0.046076839713835804
11,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.6,0.046076839713835804
12,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.2,0.046076839713835804
13,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.1,0.046076839713835804
14,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.2,0.046076839713835804
15,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.2,0.046076839713835804
16,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.1,0.046076839713835804
17,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.2,0.046076839713835804
18,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.6,0.046076839713835804
19,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.4,0.046076839713835804
20,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.6,0.046076839713835804
21,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.2,0.046076839713835804
22,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.1,0.046076839713835804
23,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.2,0.046076839713835804
24,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.2,0.046076839713835804
25,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.1,0.046076839713835804
26,RICHMOND,2010-06,4.39,New Construction,0.29840136363636366,4.091598636363636,0.027393584216255252,0.3291213636363637,4.060878636363636,0.037041375556642615,0.3487363636363637,4.041263636363636,0.031280929559873764,0.4336950000000001,3.9563049999999995,0.0296902510963985,0.5368986363636363,3.8531013636363634,0.047030098320299245,0.7518195454545455,3.638180454545454,0.06159567699586091,1.187955909090909,3.202044090909091,0.18552236081328802,0.07954545454545457,4.3104545454545455,-0.016002349496333515,0.19090909090909092,4.199090909090909,0.06430353825212057,0.3181818181818181,4.071818181818181,0.12478683496832232,1.9963636363636363,2.3936363636363636,0.7159512768205912,3.2040909090909095,1.1859090909090901,0.6688892244225958,3.9499999999999997,0.43999999999999995,0.5221637982799263,4.127727272727272,0.26227272727272766,0.4944848005008994,28477062769.4533,-0.23200890378847816,14228362706.5907,0.630440621095905,97.8799778094334,0.40678201343702014,4.3,0.19928239597724623,3.2,0.046076839713835804
