,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(4),Corr with student_vol(4),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(4),Corr with mortgage 90(4)
10,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,6.0,0.9688642696841282
11,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,6.1,0.9688642696841282
12,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,5.9,0.9688642696841282
13,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,6.0,0.9688642696841282
14,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,6.1,0.9688642696841282
15,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,5.9,0.9688642696841282
16,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,6.0,0.9688642696841282
17,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,6.1,0.9688642696841282
18,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,5.9,0.9688642696841282
19,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,6.0,0.9688642696841282
20,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,6.1,0.9688642696841282
21,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,5.9,0.9688642696841282
22,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,6.0,0.9688642696841282
23,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,6.1,0.9688642696841282
24,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,5.9,0.9688642696841282
25,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,6.0,0.9688642696841282
26,NEWARK,2011-09,5.15,New Construction,0.14525181818181823,5.004748181818182,-0.09217681703316336,0.1884,4.961600000000001,-0.0857321130451355,0.23085045454545455,4.9191495454545455,-0.09940259863797714,0.2845913636363636,4.865408636363637,-0.12766118197456577,0.3502268181818181,4.799773181818182,-0.1582766299112692,0.5222018181818182,4.627798181818182,-0.21068089005908558,0.8332045454545454,4.3167954545454545,-0.21400304746198545,0.005714285714285713,5.144285714285715,-0.07847270368676158,0.04333333333333335,5.106666666666667,-0.1722772014048545,0.10476190476190479,5.045238095238096,-0.21980764066019204,0.9004761904761904,4.24952380952381,-0.2082533814980356,1.9752380952380955,3.1747619047619047,0.23051281721246375,2.8271428571428574,2.322857142857143,0.6896338063466624,3.182380952380953,1.9676190476190474,0.7689095973742371,35385458151.3724,-0.9794048160615088,11510278467.2037,-0.47171169729608803,91.13289228397959,0.7663531661307358,2.8,0.9596925965518237,6.1,0.9688642696841282
