,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(1),Corr with student_vol(1),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(4),Corr with mortgage 90(4)
10,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,4.2,-0.3988849203064835,6.2,-0.1835877455038498
11,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,4.2,-0.3988849203064835,6.2,-0.1835877455038498
12,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,4.2,-0.3988849203064835,5.0,-0.1835877455038498
13,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,4.2,-0.3988849203064835,4.8,-0.1835877455038498
14,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,4.2,-0.3988849203064835,4.8,-0.1835877455038498
15,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,4.2,-0.3988849203064835,4.8,-0.1835877455038498
16,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,3.3,-0.3988849203064835,3.4,-0.1835877455038498
17,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,3.3,-0.3988849203064835,2.6,-0.1835877455038498
18,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,3.3,-0.3988849203064835,2.6,-0.1835877455038498
19,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,3.3,-0.3988849203064835,2.6,-0.1835877455038498
20,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,3.3,-0.3988849203064835,2.4,-0.1835877455038498
21,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,3.3,-0.3988849203064835,2.6,-0.1835877455038498
22,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,3.3,-0.3988849203064835,2.6,-0.1835877455038498
23,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,3.3,-0.3988849203064835,2.6,-0.1835877455038498
24,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,3.3,-0.3988849203064835,6.0,-0.1835877455038498
25,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,3.3,-0.3988849203064835,6.2,-0.1835877455038498
26,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,3.3,-0.3988849203064835,6.2,-0.1835877455038498
27,JACKSON,2010-10,3.7,New Construction,0.22598619047619048,3.4740138095238096,0.37142544504220765,0.25051619047619045,3.4494838095238096,0.3789595341956272,0.25605714285714287,3.4439428571428574,0.38148832634985747,0.2720304761904762,3.427969523809524,0.3801009656717724,0.28884,3.41116,0.3788235637273285,0.45499142857142844,3.245008571428572,0.34288444854989925,0.7680966666666665,2.9319033333333335,0.30438402608914233,0.14050000000000004,3.5595000000000003,0.41656705412537737,0.17650000000000005,3.5235000000000003,0.3655826721010167,0.22800000000000006,3.472,0.34888353081073387,1.1824999999999999,2.5175,0.38242573794575163,2.54,1.1600000000000001,0.2965882115947838,3.524,0.17600000000000016,0.04775221467123174,3.8724999999999996,-0.17249999999999943,-0.04058623172437592,30207558860.6451,0.508246855865162,11082139451.8714,0.47188317865147783,92.8594669911348,-0.8169159853831002,3.3,-0.3988849203064835,6.2,-0.1835877455038498
