PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol,Corr with auto loan volume,auto_vol(-1),Corr with lag 1 auto loan volume,auto_vol(-2),Corr with lag 2 auto loan volume,auto_vol(-3),Corr with lag 3 auto loan volume,auto_vol(-4),Corr with lag 4 auto loan volume,auto_vol(1),Corr with lead 1 auto loan volume,auto_vol(2),Corr with lead 2 auto loan volume,auto_vol(3),Corr with lead 3 auto loan volume,auto_vol(4),Corr with lead 4 auto loan volume,student_vol,Corr with student loan volume,student_vol(-1),Corr with lag 1 student loan volume,student_vol(-2),Corr with lag 2 student loan volume,student_vol(-3),Corr with lag 3 student loan volume,student_vol(-4),Corr with lag 4 student loan volume,student_vol(1),Corr with lead 1 student loan volume,student_vol(2),Corr with lead 2 student loan volume,student_vol(3),Corr with lead 3 student loan volume,student_vol(4),Corr with lead 4 student loan volume,credit_tightness,Corr with credit tightness,credit_tightness(-1),Corr with lag 1 credit tightness,credit_tightness(-2),Corr with lag 2 credit tightness,credit_tightness(-3),Corr with lag 3 credit tightness,credit_tightness(-4),Corr with lag 4 credit tightness,credit_tightness(1),Corr with lead 1 credit tightness,credit_tightness(2),Corr with lead 2 credit tightness,credit_tightness(3),Corr with lead 3 credit tightness,credit_tightness(4),Corr with lead 4 credit tightness
BOSTON,2014-10,3.87,Other FHA,0.09059565217391304,3.779404347826087,0.11763255282957798,0.11953260869565213,3.750467391304348,0.11578255716038632,0.15351739130434783,3.716482608695652,0.11186947185968873,0.1974043478260869,3.6725956521739134,0.10438445405302708,0.2313760869565217,3.6386239130434785,0.08287806439207163,0.3236195652173913,3.5463804347826087,0.013405159967514759,0.5523869565217392,3.3176130434782607,-0.03449098064713283,0.020909090909090912,3.849090909090909,0.16500670801817777,0.05045454545454548,3.819545454545455,0.11207585588494194,0.10454545454545458,3.7654545454545456,0.0911078398465245,1.5459090909090911,2.324090909090909,0.43691342356524443,2.304090909090909,1.565909090909091,0.5729147926482409,2.7731818181818184,1.0968181818181817,0.4567007009951543,3.039999999999999,0.830000000000001,0.36523918333013616,44591810060.8257,0.1276570593487884,44885858708.7515,0.08251828531736205,45277214883.1472,0.06643658295779248,44931729222.7983,0.0620285019273411,43938467193.2505,0.07452800960075329,44940573200.2924,0.13710201775304348,45241950015.4561,0.11432694179056135,45667781053.6763,0.10706233996020426,45758876905.2845,0.1682267968165343,10950177839.1879,-0.3164909460304035,11159124696.1814,-0.28041556616672964,11117378455.0815,-0.26038941883113087,10638305940.4607,-0.39620574592234037,10121843859.6075,-0.2563933427192049,11357071284.6333,-0.22771591743282774,14245911418.8887,-0.05652340283810824,11733364706.6996,0.03153114067353076,11837215038.8922,0.20823912766365973,82.08517590205541,-0.7062328686510312,82.2508390398281,-0.665802724969881,81.06604477988621,-0.6326582367786897,81.64661519553,-0.5541089536197039,81.9669757663089,-0.462249797511309,82.72786465890579,-0.6753293559204363,82.4770523961592,-0.6639729521619983,80.33849809561521,-0.6585402781265141,82.122236078369,-0.6990237640830244
BOSTON,2015-02,3.95,Other FHA,0.11784999999999998,3.8321500000000004,0.11763255282957798,0.13764249999999997,3.8123575,0.11578255716038632,0.17207499999999998,3.777925,0.11186947185968873,0.2121925,3.7378075,0.10438445405302708,0.25842,3.69158,0.08287806439207163,0.37596500000000005,3.5740350000000003,0.013405159967514759,0.6601375,3.2898625,-0.03449098064713283,0.017894736842105265,3.932105263157895,0.16500670801817777,0.07105263157894741,3.878947368421053,0.11207585588494194,0.22421052631578947,3.7257894736842108,0.0911078398465245,1.472631578947368,2.477368421052632,0.43691342356524443,1.9752631578947366,1.9747368421052636,0.5729147926482409,2.3384210526315794,1.6115789473684208,0.4567007009951543,2.566315789473684,1.383684210526316,0.36523918333013616,45758876905.2845,0.1276570593487884,45667781053.6763,0.08251828531736205,45241950015.4561,0.06643658295779248,44940573200.2924,0.0620285019273411,44591810060.8257,0.07452800960075329,47944164595.1044,0.13710201775304348,47036055605.935,0.11432694179056135,47692027772.9219,0.10706233996020426,48997735451.5931,0.1682267968165343,11837215038.8922,-0.3164909460304035,11733364706.6996,-0.28041556616672964,14245911418.8887,-0.26038941883113087,11357071284.6333,-0.39620574592234037,10950177839.1879,-0.2563933427192049,12019442988.8631,-0.22771591743282774,11835194000.8273,-0.05652340283810824,11119760586.3258,0.03153114067353076,11517159733.1957,0.20823912766365973,82.122236078369,-0.7062328686510312,80.33849809561521,-0.665802724969881,82.4770523961592,-0.6326582367786897,82.72786465890579,-0.5541089536197039,82.08517590205541,-0.462249797511309,82.23381292700279,-0.6753293559204363,79.25862065623551,-0.6639729521619983,83.34061286074021,-0.6585402781265141,82.75451956383341,-0.6990237640830244
BOSTON,2015-06,3.35,Other FHA,0.12293636363636364,3.2270636363636362,0.11763255282957798,0.14681590909090908,3.203184090909091,0.11578255716038632,0.1858840909090909,3.164115909090909,0.11186947185968873,0.23472954545454539,3.115270454545455,0.10438445405302708,0.2827113636363637,3.0672886363636365,0.08287806439207163,0.43974545454545466,2.9102545454545456,0.013405159967514759,0.7702659090909093,2.5797340909090907,-0.03449098064713283,0.007727272727272728,3.3422727272727273,0.16500670801817777,0.08681818181818185,3.263181818181818,0.11207585588494194,0.2754545454545455,3.0745454545454547,0.0911078398465245,1.6836363636363636,1.6663636363636365,0.43691342356524443,2.3636363636363638,0.9863636363636363,0.5729147926482409,2.8454545454545452,0.5045454545454549,0.4567007009951543,3.1118181818181814,0.23818181818181872,0.36523918333013616,48997735451.5931,0.1276570593487884,47692027772.9219,0.08251828531736205,47036055605.935,0.06643658295779248,47944164595.1044,0.0620285019273411,45758876905.2845,0.07452800960075329,48668534366.8701,0.13710201775304348,48836554747.323,0.11432694179056135,49379202635.7798,0.10706233996020426,48752987466.2114,0.1682267968165343,11517159733.1957,-0.3164909460304035,11119760586.3258,-0.28041556616672964,11835194000.8273,-0.26038941883113087,12019442988.8631,-0.39620574592234037,11837215038.8922,-0.2563933427192049,11834405659.8436,-0.22771591743282774,10986955735.8103,-0.05652340283810824,11492007418.0579,0.03153114067353076,11758109185.709,0.20823912766365973,82.75451956383341,-0.7062328686510312,83.34061286074021,-0.665802724969881,79.25862065623551,-0.6326582367786897,82.23381292700279,-0.5541089536197039,82.122236078369,-0.462249797511309,81.7923503982947,-0.6753293559204363,82.89218119322959,-0.6639729521619983,81.36742750908279,-0.6585402781265141,82.4529898168143,-0.6990237640830244
BOSTON,2015-11,3.8,Other FHA,0.13066666666666668,3.6693333333333333,0.11763255282957798,0.1559214285714286,3.644078571428571,0.11578255716038632,0.20844761904761913,3.591552380952381,0.11186947185968873,0.286702380952381,3.513297619047619,0.10438445405302708,0.3709714285714286,3.4290285714285713,0.08287806439207163,0.6063738095238096,3.1936261904761905,0.013405159967514759,0.9343738095238093,2.8656261904761906,-0.03449098064713283,0.07105263157894738,3.7289473684210526,0.16500670801817777,0.32789473684210524,3.4721052631578946,0.11207585588494194,0.47684210526315784,3.323157894736842,0.0911078398465245,1.6710526315789473,2.1289473684210525,0.43691342356524443,2.2631578947368416,1.5368421052631582,0.5729147926482409,2.6863157894736847,1.1136842105263152,0.4567007009951543,3.03,0.77,0.36523918333013616,48491901272.6637,0.1276570593487884,48752987466.2114,0.08251828531736205,49379202635.7798,0.06643658295779248,48836554747.323,0.0620285019273411,48668534366.8701,0.07452800960075329,48291644449.3811,0.13710201775304348,48154770296.6926,0.11432694179056135,48927223434.2447,0.10706233996020426,48187387172.2131,0.1682267968165343,10798655053.3939,-0.3164909460304035,11758109185.709,-0.28041556616672964,11492007418.0579,-0.26038941883113087,10986955735.8103,-0.39620574592234037,11834405659.8436,-0.2563933427192049,13039171751.3192,-0.22771591743282774,11404853913.5663,-0.05652340283810824,11240513229.2606,0.03153114067353076,11362184412.0981,0.20823912766365973,81.9752078939728,-0.7062328686510312,82.4529898168143,-0.665802724969881,81.36742750908279,-0.6326582367786897,82.89218119322959,-0.5541089536197039,81.7923503982947,-0.462249797511309,82.3313446344394,-0.6753293559204363,83.80897781081251,-0.6639729521619983,85.06205357591242,-0.6585402781265141,83.5754036116387,-0.6990237640830244
BOSTON,2015-12,3.58,Other FHA,0.2286238095238095,3.3513761904761905,0.11763255282957798,0.289352380952381,3.2906476190476193,0.11578255716038632,0.3523071428571429,3.2276928571428574,0.11186947185968873,0.44092857142857156,3.1390714285714285,0.10438445405302708,0.5332357142857143,3.0467642857142856,0.08287806439207163,0.7638285714285715,2.8161714285714288,0.013405159967514759,1.0841380952380955,2.4958619047619046,-0.03449098064713283,0.17181818181818184,3.408181818181818,0.16500670801817777,0.4990909090909091,3.080909090909091,0.11207585588494194,0.6536363636363638,2.9263636363636363,0.0911078398465245,1.6986363636363635,1.8813636363636366,0.43691342356524443,2.2427272727272736,1.3372727272727265,0.5729147926482409,2.6072727272727274,0.9727272727272727,0.4567007009951543,2.97,0.6099999999999999,0.36523918333013616,48291644449.3811,0.1276570593487884,48491901272.6637,0.08251828531736205,48752987466.2114,0.06643658295779248,49379202635.7798,0.0620285019273411,48836554747.323,0.07452800960075329,48154770296.6926,0.13710201775304348,48927223434.2447,0.11432694179056135,48187387172.2131,0.10706233996020426,48887248013.451,0.1682267968165343,13039171751.3192,-0.3164909460304035,10798655053.3939,-0.28041556616672964,11758109185.709,-0.26038941883113087,11492007418.0579,-0.39620574592234037,10986955735.8103,-0.2563933427192049,11404853913.5663,-0.22771591743282774,11240513229.2606,-0.05652340283810824,11362184412.0981,0.03153114067353076,10916249757.9916,0.20823912766365973,82.3313446344394,-0.7062328686510312,81.9752078939728,-0.665802724969881,82.4529898168143,-0.6326582367786897,81.36742750908279,-0.5541089536197039,82.89218119322959,-0.462249797511309,83.80897781081251,-0.6753293559204363,85.06205357591242,-0.6639729521619983,83.5754036116387,-0.6585402781265141,84.0267577476249,-0.6990237640830244
BOSTON,2016-01,3.48,Other FHA,0.36607999999999996,3.1139200000000002,0.11763255282957798,0.387725,3.092275,0.11578255716038632,0.42545,3.05455,0.11186947185968873,0.5163949999999999,2.9636050000000003,0.10438445405302708,0.6195525000000001,2.8604475,0.08287806439207163,0.8560224999999999,2.6239775,0.013405159967514759,1.1534299999999997,2.3265700000000002,-0.03449098064713283,0.22736842105263158,3.2526315789473683,0.16500670801817777,0.43473684210526314,3.0452631578947367,0.11207585588494194,0.5431578947368422,2.9368421052631577,0.0911078398465245,1.5184210526315787,1.9615789473684213,0.43691342356524443,2.085263157894737,1.3947368421052628,0.5729147926482409,2.4889473684210524,0.9910526315789476,0.4567007009951543,2.8584210526315785,0.6215789473684215,0.36523918333013616,48154770296.6926,0.1276570593487884,48291644449.3811,0.08251828531736205,48491901272.6637,0.06643658295779248,48752987466.2114,0.0620285019273411,49379202635.7798,0.07452800960075329,48927223434.2447,0.13710201775304348,48187387172.2131,0.11432694179056135,48887248013.451,0.10706233996020426,49276189942.4712,0.1682267968165343,11404853913.5663,-0.3164909460304035,13039171751.3192,-0.28041556616672964,10798655053.3939,-0.26038941883113087,11758109185.709,-0.39620574592234037,11492007418.0579,-0.2563933427192049,11240513229.2606,-0.22771591743282774,11362184412.0981,-0.05652340283810824,10916249757.9916,0.03153114067353076,11703539581.608,0.20823912766365973,83.80897781081251,-0.7062328686510312,82.3313446344394,-0.665802724969881,81.9752078939728,-0.6326582367786897,82.4529898168143,-0.5541089536197039,81.36742750908279,-0.462249797511309,85.06205357591242,-0.6753293559204363,83.5754036116387,-0.6639729521619983,84.0267577476249,-0.6585402781265141,85.2359522201137,-0.6990237640830244
BOSTON,2016-09,3.05,Other FHA,0.42159363636363634,2.6284063636363637,0.11763255282957798,0.4495609090909092,2.6004390909090906,0.11578255716038632,0.5270018181818182,2.5229981818181817,0.11186947185968873,0.6625254545454545,2.387474545454545,0.10438445405302708,0.8496804545454547,2.200319545454545,0.08287806439207163,1.2471445454545458,1.802855454545454,0.013405159967514759,1.5560313636363639,1.493968636363636,-0.03449098064713283,0.1914285714285715,2.8585714285714285,0.16500670801817777,0.4671428571428572,2.5828571428571427,0.11207585588494194,0.5933333333333333,2.4566666666666666,0.0911078398465245,1.178095238095238,1.8719047619047617,0.43691342356524443,1.6304761904761906,1.4195238095238092,0.5729147926482409,2.0152380952380957,1.034761904761904,0.4567007009951543,2.350476190476191,0.699523809523809,0.36523918333013616,50249654907.7038,0.1276570593487884,50596067254.1766,0.08251828531736205,49692544708.3448,0.06643658295779248,49206523977.8161,0.0620285019273411,49276189942.4712,0.07452800960075329,50034086230.3872,0.13710201775304348,49971382532.5922,0.11432694179056135,51124149514.2735,0.10706233996020426,49588706606.1033,0.1682267968165343,11482367114.4991,-0.3164909460304035,11412820253.2316,-0.28041556616672964,11531266279.4831,-0.26038941883113087,11496937509.4445,-0.39620574592234037,11703539581.608,-0.2563933427192049,11692339154.1207,-0.22771591743282774,12137144620.0221,-0.05652340283810824,12605986919.9069,0.03153114067353076,12351593318.9066,0.20823912766365973,88.3913281030881,-0.7062328686510312,88.1942388876454,-0.665802724969881,87.39008859346599,-0.6326582367786897,85.1896726255448,-0.5541089536197039,85.2359522201137,-0.462249797511309,88.43997566936979,-0.6753293559204363,89.2057504560787,-0.6639729521619983,88.1697673489486,-0.6585402781265141,87.62096056152771,-0.6990237640830244
BOSTON,2016-12,3.08,Other FHA,0.5606285,2.5193715,0.11763255282957798,0.6315605,2.4484395,0.11578255716038632,0.7119585,2.3680415,0.11186947185968873,0.7883325000000001,2.2916675,0.10438445405302708,0.9753284999999998,2.1046715000000003,0.08287806439207163,1.3063339999999999,1.7736660000000002,0.013405159967514759,1.6692235,1.4107765,-0.03449098064713283,0.42333333333333334,2.6566666666666667,0.16500670801817777,0.638095238095238,2.441904761904762,0.11207585588494194,0.8661904761904763,2.2138095238095237,0.0911078398465245,1.9590476190476194,1.1209523809523807,0.43691342356524443,2.491904761904762,0.5880952380952382,0.5729147926482409,2.835238095238095,0.24476190476190496,0.4567007009951543,3.1133333333333324,-0.03333333333333233,0.36523918333013616,51124149514.2735,0.1276570593487884,49971382532.5922,0.08251828531736205,50034086230.3872,0.06643658295779248,50249654907.7038,0.0620285019273411,50596067254.1766,0.07452800960075329,49588706606.1033,0.13710201775304348,48913265551.9221,0.11432694179056135,48441183549.9275,0.10706233996020426,47316214443.3566,0.1682267968165343,12605986919.9069,-0.3164909460304035,12137144620.0221,-0.28041556616672964,11692339154.1207,-0.26038941883113087,11482367114.4991,-0.39620574592234037,11412820253.2316,-0.2563933427192049,12351593318.9066,-0.22771591743282774,12722317795.1324,-0.05652340283810824,12509011080.2031,0.03153114067353076,12388258203.7622,0.20823912766365973,88.1697673489486,-0.7062328686510312,89.2057504560787,-0.665802724969881,88.43997566936979,-0.6326582367786897,88.3913281030881,-0.5541089536197039,88.1942388876454,-0.462249797511309,87.62096056152771,-0.6753293559204363,84.4501908643932,-0.6639729521619983,88.7707153640316,-0.6585402781265141,89.1200725980081,-0.6990237640830244
BOSTON,2017-01,3.42,Other FHA,0.6908933333333332,2.7291066666666666,0.11763255282957798,0.720819523809524,2.699180476190476,0.11578255716038632,0.7713747619047617,2.648625238095238,0.11186947185968873,0.8375133333333332,2.5824866666666666,0.10438445405302708,1.0256928571428574,2.3943071428571425,0.08287806439207163,1.3400880952380954,2.0799119047619046,0.013405159967514759,1.7079285714285712,1.7120714285714287,-0.03449098064713283,0.496,2.924,0.16500670801817777,0.617,2.803,0.11207585588494194,0.8255000000000002,2.5944999999999996,0.0911078398465245,1.9164999999999996,1.5035000000000003,0.43691342356524443,2.4325,0.9874999999999998,0.5729147926482409,2.7475,0.6724999999999999,0.4567007009951543,3.0189999999999997,0.40100000000000025,0.36523918333013616,49588706606.1033,0.1276570593487884,51124149514.2735,0.08251828531736205,49971382532.5922,0.06643658295779248,50034086230.3872,0.0620285019273411,50249654907.7038,0.07452800960075329,48913265551.9221,0.13710201775304348,48441183549.9275,0.11432694179056135,47316214443.3566,0.10706233996020426,48693341763.9087,0.1682267968165343,12351593318.9066,-0.3164909460304035,12605986919.9069,-0.28041556616672964,12137144620.0221,-0.26038941883113087,11692339154.1207,-0.39620574592234037,11482367114.4991,-0.2563933427192049,12722317795.1324,-0.22771591743282774,12509011080.2031,-0.05652340283810824,12388258203.7622,0.03153114067353076,12747516848.3499,0.20823912766365973,87.62096056152771,-0.7062328686510312,88.1697673489486,-0.665802724969881,89.2057504560787,-0.6326582367786897,88.43997566936979,-0.5541089536197039,88.3913281030881,-0.462249797511309,84.4501908643932,-0.6753293559204363,88.7707153640316,-0.6639729521619983,89.1200725980081,-0.6585402781265141,89.1832712740787,-0.6990237640830244
BOSTON,2017-06,3.41,Other FHA,1.0640909090909094,2.3459090909090907,0.11763255282957798,1.1183336363636365,2.291666363636364,0.11578255716038632,1.1714068181818182,2.2385931818181817,0.11186947185968873,1.2101513636363637,2.1998486363636367,0.10438445405302708,1.2624095454545452,2.1475904545454547,0.08287806439207163,1.4322822727272726,1.9777177272727275,0.013405159967514759,1.7322577272727273,1.6777422727272728,-0.03449098064713283,0.8413636363636363,2.568636363636364,0.16500670801817777,1.1095454545454546,2.3004545454545458,0.11207585588494194,1.200909090909091,2.209090909090909,0.0911078398465245,1.7740909090909094,1.6359090909090908,0.43691342356524443,2.186818181818182,1.2231818181818181,0.5729147926482409,2.5399999999999996,0.8700000000000006,0.4567007009951543,2.796363636363637,0.6136363636363633,0.36523918333013616,49068548953.9206,0.1276570593487884,48693341763.9087,0.08251828531736205,47316214443.3566,0.06643658295779248,48441183549.9275,0.0620285019273411,48913265551.9221,0.07452800960075329,48416221734.2909,0.13710201775304348,47520522623.6854,0.11432694179056135,49256214828.7987,0.10706233996020426,49855182727.6109,0.1682267968165343,12745337772.3068,-0.3164909460304035,12747516848.3499,-0.28041556616672964,12388258203.7622,-0.26038941883113087,12509011080.2031,-0.39620574592234037,12722317795.1324,-0.2563933427192049,11814606928.6527,-0.22771591743282774,12103218541.1776,-0.05652340283810824,11813706431.8634,0.03153114067353076,11537595366.1601,0.20823912766365973,88.94830277813108,-0.7062328686510312,89.1832712740787,-0.665802724969881,89.1200725980081,-0.6326582367786897,88.7707153640316,-0.5541089536197039,84.4501908643932,-0.462249797511309,88.11497433433529,-0.6753293559204363,88.23467488709129,-0.6639729521619983,89.9213768261837,-0.6585402781265141,87.46440959377459,-0.6990237640830244
BOSTON,2017-10,3.25,Other FHA,1.1834895238095235,2.0665104761904765,0.11763255282957798,1.2040609090909093,2.0459390909090907,0.11578255716038632,1.2385486363636362,2.011451363636364,0.11186947185968873,1.287584090909091,1.962415909090909,0.10438445405302708,1.3607931818181818,1.8892068181818182,0.08287806439207163,1.541957272727273,1.708042727272727,0.013405159967514759,1.8208568181818179,1.4291431818181821,-0.03449098064713283,0.9957142857142858,2.2542857142857144,0.16500670801817777,1.2495238095238093,2.0004761904761907,0.11207585588494194,1.3976190476190478,1.8523809523809522,0.0911078398465245,1.9809523809523806,1.2690476190476194,0.43691342356524443,2.3600000000000003,0.8899999999999997,0.5729147926482409,2.649047619047619,0.6009523809523811,0.4567007009951543,2.8780952380952383,0.37190476190476174,0.36523918333013616,49855182727.6109,0.1276570593487884,49256214828.7987,0.08251828531736205,47520522623.6854,0.06643658295779248,48416221734.2909,0.0620285019273411,49068548953.9206,0.07452800960075329,50938614889.0817,0.13710201775304348,50617906919.2487,0.11432694179056135,49589347299.2381,0.10706233996020426,49574400061.0285,0.1682267968165343,11537595366.1601,-0.3164909460304035,11813706431.8634,-0.28041556616672964,12103218541.1776,-0.26038941883113087,11814606928.6527,-0.39620574592234037,12745337772.3068,-0.2563933427192049,11707722927.962,-0.22771591743282774,11223830878.8235,-0.05652340283810824,11226317067.5623,0.03153114067353076,11318405616.2761,0.20823912766365973,87.46440959377459,-0.7062328686510312,89.9213768261837,-0.665802724969881,88.23467488709129,-0.6326582367786897,88.11497433433529,-0.5541089536197039,88.94830277813108,-0.462249797511309,87.3618752869242,-0.6753293559204363,88.55316323110772,-0.6639729521619983,88.1148323663994,-0.6585402781265141,87.010875232225,-0.6990237640830244
BOSTON,2017-12,3.26,Other FHA,1.3144094736842107,1.945590526315789,0.11763255282957798,1.3913115789473685,1.8686884210526313,0.11578255716038632,1.4850410526315792,1.7749589473684206,0.11186947185968873,1.5354463157894738,1.724553684210526,0.10438445405302708,1.6017521052631578,1.658247894736842,0.08287806439207163,1.7680373684210524,1.4919626315789474,0.013405159967514759,2.0434931578947366,1.2165068421052632,-0.03449098064713283,1.204,2.056,0.16500670801817777,1.4950000000000003,1.7649999999999995,0.11207585588494194,1.7005,1.5594999999999999,0.0911078398465245,2.1819999999999995,1.0780000000000003,0.43691342356524443,2.4025,0.8574999999999999,0.5729147926482409,2.5970000000000004,0.6629999999999994,0.4567007009951543,2.768,0.492,0.36523918333013616,50617906919.2487,0.1276570593487884,50938614889.0817,0.08251828531736205,49855182727.6109,0.06643658295779248,49256214828.7987,0.0620285019273411,47520522623.6854,0.07452800960075329,49589347299.2381,0.13710201775304348,49574400061.0285,0.11432694179056135,50828048870.0026,0.10706233996020426,50505964400.0098,0.1682267968165343,11223830878.8235,-0.3164909460304035,11707722927.962,-0.28041556616672964,11537595366.1601,-0.26038941883113087,11813706431.8634,-0.39620574592234037,12103218541.1776,-0.2563933427192049,11226317067.5623,-0.22771591743282774,11318405616.2761,-0.05652340283810824,11725018303.5706,0.03153114067353076,12344213844.2875,0.20823912766365973,88.55316323110772,-0.7062328686510312,87.3618752869242,-0.665802724969881,87.46440959377459,-0.6326582367786897,89.9213768261837,-0.5541089536197039,88.23467488709129,-0.462249797511309,88.1148323663994,-0.6753293559204363,87.010875232225,-0.6639729521619983,88.50967086025801,-0.6585402781265141,88.437943439718,-0.6990237640830244
BOSTON,2018-01,3.225,Other FHA,1.4378880952380952,1.7871119047619048,0.11763255282957798,1.467563181818182,1.757436818181818,0.11578255716038632,1.5610881818181819,1.6639118181818182,0.11186947185968873,1.6355336363636364,1.5894663636363637,0.10438445405302708,1.733970909090909,1.491029090909091,0.08287806439207163,1.9067609090909092,1.3182390909090909,0.013405159967514759,2.196459545454545,1.028540454545455,-0.03449098064713283,1.3000000000000003,1.9249999999999998,0.16500670801817777,1.6199999999999994,1.6050000000000006,0.11207585588494194,1.8028571428571425,1.4221428571428576,0.0911078398465245,2.381904761904762,0.8430952380952381,0.43691342356524443,2.5838095238095242,0.6411904761904759,0.5729147926482409,2.7342857142857144,0.49071428571428566,0.4567007009951543,2.8776190476190475,0.34738095238095257,0.36523918333013616,49589347299.2381,0.1276570593487884,50617906919.2487,0.08251828531736205,50938614889.0817,0.06643658295779248,49855182727.6109,0.0620285019273411,49256214828.7987,0.07452800960075329,49574400061.0285,0.13710201775304348,50828048870.0026,0.11432694179056135,50505964400.0098,0.10706233996020426,50407042046.8076,0.1682267968165343,11226317067.5623,-0.3164909460304035,11223830878.8235,-0.28041556616672964,11707722927.962,-0.26038941883113087,11537595366.1601,-0.39620574592234037,11813706431.8634,-0.2563933427192049,11318405616.2761,-0.22771591743282774,11725018303.5706,-0.05652340283810824,12344213844.2875,0.03153114067353076,12109088557.0787,0.20823912766365973,88.1148323663994,-0.7062328686510312,88.55316323110772,-0.665802724969881,87.3618752869242,-0.6326582367786897,87.46440959377459,-0.5541089536197039,89.9213768261837,-0.462249797511309,87.010875232225,-0.6753293559204363,88.50967086025801,-0.6639729521619983,88.437943439718,-0.6585402781265141,86.55198240492871,-0.6990237640830244
BOSTON,2018-04,3.75,Other FHA,1.7027510000000003,2.047249,0.11763255282957798,1.7432829999999995,2.0067170000000005,0.11578255716038632,1.896724,1.853276,0.11186947185968873,2.0408605,1.7091395,0.10438445405302708,2.349426,1.4005740000000002,0.08287806439207163,2.493657999999999,1.256342000000001,0.013405159967514759,2.7355454999999997,1.0144545000000003,-0.03449098064713283,1.6604761904761904,2.0895238095238096,0.16500670801817777,1.9780952380952381,1.7719047619047619,0.11207585588494194,2.153809523809524,1.596190476190476,0.0911078398465245,2.701904761904762,1.0480952380952382,0.43691342356524443,2.869047619047619,0.8809523809523809,0.5729147926482409,2.9595238095238092,0.7904761904761908,0.4567007009951543,3.0719047619047624,0.6780952380952376,0.36523918333013616,50505964400.0098,0.1276570593487884,50828048870.0026,0.08251828531736205,49574400061.0285,0.06643658295779248,49589347299.2381,0.0620285019273411,50617906919.2487,0.07452800960075329,50407042046.8076,0.13710201775304348,50165072031.0326,0.11432694179056135,50800995008.8069,0.10706233996020426,50563742345.0186,0.1682267968165343,12344213844.2875,-0.3164909460304035,11725018303.5706,-0.28041556616672964,11318405616.2761,-0.26038941883113087,11226317067.5623,-0.39620574592234037,11223830878.8235,-0.2563933427192049,12109088557.0787,-0.22771591743282774,12484889768.5791,-0.05652340283810824,13062636860.3963,0.03153114067353076,12917630009.557,0.20823912766365973,88.437943439718,-0.7062328686510312,88.50967086025801,-0.665802724969881,87.010875232225,-0.6326582367786897,88.1148323663994,-0.5541089536197039,88.55316323110772,-0.462249797511309,86.55198240492871,-0.6753293559204363,87.17587933428369,-0.6639729521619983,89.25060298401242,-0.6585402781265141,85.8866598662335,-0.6990237640830244
