,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol,Corr with auto_vol,student_vol(-4),Corr with student_vol(-4),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(-2),Corr with mortgage 90(-2)
10,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.6,0.04204526226015297
11,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.6,0.04204526226015297
12,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.7,0.04204526226015297
13,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.6,0.04204526226015297
14,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.6,0.04204526226015297
15,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.6,0.04204526226015297
16,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.7,0.04204526226015297
17,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.6,0.04204526226015297
18,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.6,0.04204526226015297
19,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.6,0.04204526226015297
20,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.7,0.04204526226015297
21,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.6,0.04204526226015297
22,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.6,0.04204526226015297
23,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.6,0.04204526226015297
24,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.7,0.04204526226015297
25,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.6,0.04204526226015297
26,CAMDEN,2011-04,4.33,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.1824055555555555,-0.17632503923456405,0.19237777777777781,4.137622222222222,-0.18187288169015842,0.22143500000000005,4.1085650000000005,-0.1992168829750075,0.25190277777777786,4.0780972222222225,-0.24422968622074429,0.28138222222222226,4.048617777777777,-0.3000127652272119,0.44229888888888896,3.8877011111111113,-0.3701654407248044,0.7700555555555555,3.5599444444444446,-0.38066384047069995,0.029500000000000005,4.3005,-0.1764249987424008,0.11950000000000002,4.2105,-0.2133731768606154,0.24650000000000002,4.0835,-0.1935417889050808,2.169,2.161,0.34233239381477276,3.4549999999999996,0.8750000000000004,0.5398010143668911,4.276000000000001,0.05399999999999938,0.5760534289151771,4.5015,-0.17149999999999999,0.5827680704054533,31252070876.7547,-0.25064500822932406,10792773250.4017,-0.47376013884279883,91.13289228397959,-0.29582176878580996,3.4,-0.3675558488275735,3.6,0.04204526226015297
