,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(2),Corr with student_vol(2),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(-2),Corr with mortgage 90(-2)
0,TOLEDO,2010-01,4.0,Improvements_Additions for Apartments_Coops,0.172129,3.827871,0.20884164008022205,0.207845,3.792155,0.210232824826268,0.23159750000000004,3.7684025,0.21159501285658794,0.24093950000000003,3.7590605,0.21035735750987958,0.25011950000000005,3.7498804999999997,0.20005631442840502,0.39936099999999997,3.600639,0.14079512754098844,0.8985025,3.1014975,0.11252030931384316,0.022631578947368423,3.9773684210526317,0.2556622100076039,0.14842105263157898,3.851578947368421,0.22801306732283902,0.3457894736842104,3.6542105263157896,0.23592247772950667,2.4842105263157896,1.5157894736842104,0.49050443224041296,3.7331578947368427,0.2668421052631573,0.5173876844950651,4.501578947368422,-0.5015789473684222,0.40735228556169695,4.604736842105263,-0.6047368421052628,0.3553024206180898,27482962505.147003,0.17438465809149606,14217328271.8582,0.6162975197800704,99.0214107435932,-0.49051353085764887,3.7,-0.3523469628254607,3.8,0.151125816492401
1,TOLEDO,2010-09,3.55,Improvements_Additions for Apartments_Coops,0.22657136363636363,3.3234286363636363,0.20884164008022205,0.251059090909091,3.2989409090909088,0.210232824826268,0.25699454545454536,3.2930054545454546,0.21159501285658794,0.2738163636363636,3.276183636363636,0.21035735750987958,0.2913659090909092,3.2586340909090907,0.20005631442840502,0.4777727272727273,3.0722272727272726,0.14079512754098844,0.8043745454545456,2.745625454545454,0.11252030931384316,0.1166666666666667,3.433333333333333,0.2556622100076039,0.19333333333333336,3.3566666666666665,0.22801306732283902,0.2566666666666666,3.293333333333333,0.23592247772950667,1.4104761904761904,2.1395238095238094,0.49050443224041296,2.6476190476190475,0.9023809523809523,0.5173876844950651,3.4690476190476183,0.08095238095238155,0.40735228556169695,3.773333333333333,-0.22333333333333316,0.3553024206180898,30207558860.6451,0.17438465809149606,11082139451.8714,0.6162975197800704,94.7176548951663,-0.49051353085764887,3.9,-0.3523469628254607,3.3,0.151125816492401
2,TOLEDO,2012-03,4.0,Improvements_Additions for Apartments_Coops,0.14720000000000003,3.8528,0.20884164008022205,0.1893409090909091,3.8106590909090907,0.210232824826268,0.24185227272727275,3.758147727272727,0.21159501285658794,0.35079999999999995,3.6492,0.21035735750987958,0.4732886363636363,3.526711363636364,0.20005631442840502,0.741275,3.258725,0.14079512754098844,1.0534477272727274,2.9465522727272724,0.11252030931384316,0.06363636363636366,3.9363636363636365,0.2556622100076039,0.14227272727272727,3.857727272727273,0.22801306732283902,0.19000000000000003,3.81,0.23592247772950667,1.0172727272727273,2.9827272727272724,0.49050443224041296,2.1727272727272724,1.8272727272727276,0.5173876844950651,2.9404545454545454,1.0595454545454546,0.40735228556169695,3.281363636363636,0.7186363636363642,0.3553024206180898,36777908030.9335,0.17438465809149606,12770391029.1034,0.6162975197800704,89.56768058609659,-0.49051353085764887,3.4,-0.3523469628254607,3.5,0.151125816492401
3,TOLEDO,2012-06,3.65,Improvements_Additions for Apartments_Coops,0.163,3.487,0.20884164008022205,0.19464736842105262,3.4553526315789473,0.210232824826268,0.24319736842105263,3.4068026315789472,0.21159501285658794,0.3459342105263157,3.3040657894736842,0.21035735750987958,0.46558684210526313,3.1844131578947366,0.20005631442840502,0.7364000000000004,2.9135999999999997,0.14079512754098844,1.0691894736842107,2.580810526315789,0.11252030931384316,0.05190476190476193,3.598095238095238,0.2556622100076039,0.14809523809523809,3.5019047619047616,0.22801306732283902,0.18904761904761905,3.460952380952381,0.23592247772950667,0.7114285714285714,2.9385714285714286,0.49050443224041296,1.6223809523809525,2.0276190476190474,0.5173876844950651,2.3061904761904763,1.3438095238095236,0.40735228556169695,2.698095238095238,0.9519047619047618,0.3553024206180898,37160101000.5239,0.17438465809149606,11986368496.8635,0.6162975197800704,89.513287195688,-0.49051353085764887,3.4,-0.3523469628254607,3.0,0.151125816492401
4,TOLEDO,2012-07,3.5,Improvements_Additions for Apartments_Coops,0.16720454545454547,3.3327954545454546,0.20884164008022205,0.19873636363636368,3.3012636363636365,0.210232824826268,0.24646136363636365,3.2535386363636363,0.21159501285658794,0.34024999999999994,3.15975,0.21035735750987958,0.4535545454545455,3.0464454545454545,0.20005631442840502,0.7302181818181818,2.7697818181818183,0.14079512754098844,1.0653181818181816,2.4346818181818186,0.11252030931384316,0.06952380952380956,3.4304761904761905,0.2556622100076039,0.14571428571428574,3.354285714285714,0.22801306732283902,0.18571428571428572,3.314285714285714,0.23592247772950667,0.6195238095238095,2.8804761904761906,0.49050443224041296,1.5266666666666664,1.9733333333333336,0.5173876844950651,2.217142857142857,1.282857142857143,0.40735228556169695,2.5900000000000003,0.9099999999999997,0.3553024206180898,37571290060.6541,0.17438465809149606,11631947675.6117,0.6162975197800704,90.37816904639429,-0.49051353085764887,3.4,-0.3523469628254607,2.9,0.151125816492401
5,TOLEDO,2012-08,2.75,Improvements_Additions for Apartments_Coops,0.15374090909090915,2.596259090909091,0.20884164008022205,0.18745454545454548,2.5625454545454547,0.210232824826268,0.23783863636363634,2.5121613636363636,0.21159501285658794,0.3331136363636364,2.4168863636363636,0.21035735750987958,0.43259999999999993,2.3174,0.20005631442840502,0.7177749999999997,2.0322250000000004,0.14079512754098844,1.0426272727272727,1.7073727272727273,0.11252030931384316,0.09217391304347829,2.6578260869565216,0.2556622100076039,0.14043478260869566,2.6095652173913044,0.22801306732283902,0.18347826086956526,2.566521739130435,0.23592247772950667,0.7139130434782609,2.036086956521739,0.49050443224041296,1.6782608695652175,1.0717391304347825,0.5173876844950651,2.3978260869565218,0.3521739130434782,0.40735228556169695,2.7708695652173914,-0.02086956521739136,0.3553024206180898,37685204803.0042,0.17438465809149606,12022315813.7363,0.6162975197800704,90.2956809830492,-0.49051353085764887,3.8,-0.3523469628254607,2.7,0.151125816492401
6,TOLEDO,2013-04,3.39,Improvements_Additions for Apartments_Coops,0.1539047619047619,3.2360952380952384,0.20884164008022205,0.17210476190476193,3.217895238095238,0.210232824826268,0.19953333333333334,3.1904666666666666,0.21159501285658794,0.24005714285714277,3.1499428571428574,0.21035735750987958,0.27714285714285714,3.112857142857143,0.20005631442840502,0.4360190476190476,2.9539809523809524,0.14079512754098844,0.7168333333333334,2.673166666666667,0.11252030931384316,0.049090909090909116,3.340909090909091,0.2556622100076039,0.09409090909090913,3.295909090909091,0.22801306732283902,0.12454545454545456,3.2654545454545456,0.23592247772950667,0.7104545454545454,2.6795454545454547,0.49050443224041296,1.7590909090909093,1.6309090909090909,0.5173876844950651,2.5500000000000003,0.8399999999999999,0.40735228556169695,2.9327272727272726,0.4572727272727275,0.3553024206180898,41507587847.7023,0.17438465809149606,9260696074.4491,0.6162975197800704,90.32258801944451,-0.49051353085764887,3.2,-0.3523469628254607,3.0,0.151125816492401
7,TOLEDO,2013-12,4.483333333333333,Improvements_Additions for Apartments_Coops,0.10022500000000001,4.383108333333333,0.20884164008022205,0.1273025,4.3560308333333335,0.210232824826268,0.16723,4.316103333333333,0.21159501285658794,0.2127325,4.270600833333333,0.21035735750987958,0.24389749999999996,4.239435833333333,0.20005631442840502,0.34639499999999995,4.136938333333333,0.14079512754098844,0.579045,3.9042883333333336,0.11252030931384316,0.019047619047619053,4.464285714285714,0.2556622100076039,0.09523809523809526,4.3880952380952385,0.22801306732283902,0.13285714285714287,4.350476190476191,0.23592247772950667,1.5761904761904764,2.907142857142857,0.49050443224041296,2.901904761904762,1.5814285714285714,0.5173876844950651,3.6266666666666674,0.856666666666666,0.40735228556169695,3.889047619047619,0.5942857142857143,0.3553024206180898,43204378466.7468,0.17438465809149606,10011024566.6146,0.6162975197800704,80.910251046009,-0.49051353085764887,2.2,-0.3523469628254607,2.8,0.151125816492401
8,TOLEDO,2014-10,4.45,Improvements_Additions for Apartments_Coops,0.09059565217391304,4.3594043478260875,0.20884164008022205,0.11953260869565213,4.330467391304348,0.210232824826268,0.15351739130434783,4.296482608695652,0.21159501285658794,0.1974043478260869,4.252595652173913,0.21035735750987958,0.2313760869565217,4.218623913043478,0.20005631442840502,0.3236195652173913,4.126380434782609,0.14079512754098844,0.5523869565217392,3.8976130434782608,0.11252030931384316,0.020909090909090912,4.42909090909091,0.2556622100076039,0.05045454545454548,4.399545454545454,0.22801306732283902,0.10454545454545458,4.345454545454546,0.23592247772950667,1.5459090909090911,2.9040909090909093,0.49050443224041296,2.304090909090909,2.145909090909091,0.5173876844950651,2.7731818181818184,1.6768181818181818,0.40735228556169695,3.039999999999999,1.410000000000001,0.3553024206180898,45241950015.4561,0.17438465809149606,14245911418.8887,0.6162975197800704,80.33849809561521,-0.49051353085764887,2.6,-0.3523469628254607,1.9,0.151125816492401
9,TOLEDO,2015-01,4.25,Improvements_Additions for Apartments_Coops,0.11871428571428574,4.131285714285714,0.20884164008022205,0.1349785714285714,4.115021428571429,0.210232824826268,0.16807857142857144,4.0819214285714285,0.21159501285658794,0.2135952380952381,4.036404761904762,0.21035735750987958,0.2543190476190476,3.9956809523809524,0.20005631442840502,0.35825714285714294,3.891742857142857,0.14079512754098844,0.6221666666666666,3.6278333333333332,0.11252030931384316,0.018000000000000006,4.232,0.2556622100076039,0.08300000000000003,4.167,0.22801306732283902,0.19549999999999998,4.0545,0.23592247772950667,1.3744999999999998,2.8755,0.49050443224041296,1.8814999999999997,2.3685,0.5173876844950651,2.199,2.051,0.40735228556169695,2.455,1.795,0.3553024206180898,47944164595.1044,0.17438465809149606,12019442988.8631,0.6162975197800704,79.25862065623551,-0.49051353085764887,2.4,-0.3523469628254607,1.8,0.151125816492401
