,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(-4),Corr with student_vol(-4),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(-1),Corr with mortgage 90(-1)
13,CLEVELAND,2013-04,3.35,Improvements_Additions for Apartments_Coops,0.1539047619047619,3.1960952380952383,0.2556385530220634,0.17210476190476193,3.177895238095238,0.2602863180320116,0.19953333333333334,3.1504666666666665,0.2603184727643756,0.24005714285714277,3.1099428571428573,0.2556538271211486,0.27714285714285714,3.072857142857143,0.2387381400058793,0.4360190476190476,2.9139809523809523,0.19383046303032683,0.7168333333333334,2.633166666666667,0.16125694827881654,0.049090909090909116,3.300909090909091,0.27573349228834515,0.09409090909090913,3.255909090909091,0.249461949487176,0.12454545454545456,3.2254545454545456,0.24507963383667325,0.7104545454545454,2.6395454545454546,0.4453791564365275,1.7590909090909093,1.5909090909090908,0.49441669570230323,2.5500000000000003,0.7999999999999998,0.3827402440459573,2.9327272727272726,0.41727272727272746,0.3024600013255508,40995097959.5386,0.16821729649871395,11337096053.4966,-0.44002211035907995,90.32258801944451,-0.4075806616720148,3.5,-0.3412480475611252,3.8,-0.20598799796739575
14,CLEVELAND,2013-08,3.75,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.63217,0.2556385530220634,0.1493142857142857,3.6006857142857145,0.2602863180320116,0.1840704761904762,3.565929523809524,0.2603184727643756,0.22633523809523812,3.523664761904762,0.2556538271211486,0.2633952380952381,3.4866047619047618,0.2387381400058793,0.3949285714285714,3.3550714285714287,0.19383046303032683,0.6679499999999999,3.08205,0.16125694827881654,0.03681818181818183,3.7131818181818184,0.27573349228834515,0.07181818181818184,3.678181818181818,0.249461949487176,0.12681818181818183,3.623181818181818,0.24507963383667325,1.5204545454545455,2.2295454545454545,0.4453791564365275,2.7372727272727273,1.0127272727272727,0.49441669570230323,3.488181818181818,0.26181818181818217,0.3827402440459573,3.757727272727273,-0.007727272727272805,0.3024600013255508,41062625933.5941,0.16821729649871395,9123117418.53368,-0.44002211035907995,88.4263020205016,-0.4075806616720148,2.7,-0.3412480475611252,3.2,-0.20598799796739575
15,CLEVELAND,2013-10,4.925,Improvements_Additions for Apartments_Coops,0.10426086956521738,4.820739130434783,0.2556385530220634,0.13668260869565219,4.788317391304347,0.2602863180320116,0.17241521739130433,4.752584782608696,0.2603184727643756,0.21265,4.71235,0.2556538271211486,0.2417652173913043,4.683234782608696,0.2387381400058793,0.36121521739130424,4.563784782608695,0.19383046303032683,0.6177847826086957,4.307215217391304,0.16125694827881654,0.1059090909090909,4.819090909090909,0.27573349228834515,0.07590909090909094,4.849090909090909,0.249461949487176,0.12136363636363635,4.803636363636364,0.24507963383667325,1.366818181818182,3.5581818181818177,0.4453791564365275,2.615909090909091,2.3090909090909086,0.49441669570230323,3.3795454545454544,1.5454545454545454,0.3827402440459573,3.6759090909090903,1.2490909090909095,0.3024600013255508,41658198449.9001,0.16821729649871395,9260696074.4491,-0.44002211035907995,84.4459748156831,-0.4075806616720148,3.0,-0.3412480475611252,3.1,-0.20598799796739575
16,CLEVELAND,2014-03,3.98,Improvements_Additions for Apartments_Coops,0.0888,3.8912,0.2556385530220634,0.1207452380952381,3.859254761904762,0.2602863180320116,0.15488333333333335,3.8251166666666667,0.2603184727643756,0.19711666666666672,3.7828833333333334,0.2556538271211486,0.23409761904761903,3.745902380952381,0.2387381400058793,0.33106666666666673,3.6489333333333334,0.19383046303032683,0.5571428571428573,3.4228571428571426,0.16125694827881654,0.051428571428571455,3.9285714285714284,0.27573349228834515,0.07857142857142858,3.9014285714285712,0.249461949487176,0.1280952380952381,3.8519047619047617,0.24507963383667325,1.6395238095238096,2.34047619047619,0.4453791564365275,2.7233333333333327,1.2566666666666673,0.49441669570230323,3.3466666666666667,0.6333333333333333,0.3827402440459573,3.6209523809523807,0.3590476190476193,0.3024600013255508,44109559396.2995,0.16821729649871395,10396023519.0372,-0.44002211035907995,81.9669757663089,-0.4075806616720148,2.6,-0.3412480475611252,3.1,-0.20598799796739575
17,CLEVELAND,2014-06,4.5,Improvements_Additions for Apartments_Coops,0.09278571428571428,4.407214285714286,0.2556385530220634,0.12241428571428574,4.377585714285714,0.2602863180320116,0.1523738095238095,4.34762619047619,0.2603184727643756,0.19377380952380954,4.30622619047619,0.2556538271211486,0.2309452380952381,4.269054761904762,0.2387381400058793,0.32388809523809525,4.176111904761905,0.19383046303032683,0.5421714285714285,3.9578285714285713,0.16125694827881654,0.024285714285714296,4.475714285714286,0.27573349228834515,0.06047619047619051,4.439523809523809,0.249461949487176,0.10476190476190479,4.395238095238096,0.24507963383667325,1.679047619047619,2.820952380952381,0.4453791564365275,2.5985714285714288,1.9014285714285712,0.49441669570230323,3.1533333333333333,1.3466666666666667,0.3827402440459573,3.4199999999999995,1.0800000000000005,0.3024600013255508,44931729222.7983,0.16821729649871395,10011024566.6146,-0.44002211035907995,82.2508390398281,-0.4075806616720148,2.4,-0.3412480475611252,2.7,-0.20598799796739575
18,CLEVELAND,2014-07,4.5,Improvements_Additions for Apartments_Coops,0.09286956521739129,4.407130434782609,0.2556385530220634,0.12270652173913045,4.37729347826087,0.2602863180320116,0.15438695652173914,4.345613043478261,0.2603184727643756,0.1955586956521739,4.304441304347826,0.2556538271211486,0.23417391304347826,4.265826086956522,0.2387381400058793,0.32826086956521744,4.171739130434783,0.19383046303032683,0.5557695652173912,3.9442304347826087,0.16125694827881654,0.024090909090909093,4.475909090909091,0.27573349228834515,0.059545454545454575,4.440454545454545,0.249461949487176,0.11136363636363639,4.388636363636364,0.24507963383667325,1.699545454545455,2.800454545454545,0.4453791564365275,2.542272727272727,1.957727272727273,0.49441669570230323,3.071363636363636,1.4286363636363641,0.3827402440459573,3.3318181818181816,1.1681818181818184,0.3024600013255508,45277214883.1472,0.16821729649871395,10653400066.5467,-0.44002211035907995,82.08517590205541,-0.4075806616720148,2.4,-0.3412480475611252,2.8,-0.20598799796739575
19,CLEVELAND,2014-09,4.55,Improvements_Additions for Apartments_Coops,0.09027272727272727,4.459727272727273,0.2556385530220634,0.12087045454545454,4.429129545454545,0.2602863180320116,0.15410454545454544,4.395895454545454,0.2603184727643756,0.19699999999999998,4.353,0.2556538271211486,0.23403181818181817,4.315968181818182,0.2387381400058793,0.32999090909090917,4.220009090909091,0.19383046303032683,0.5770545454545455,3.9729454545454543,0.16125694827881654,0.01142857142857143,4.538571428571428,0.27573349228834515,0.04380952380952382,4.506190476190476,0.249461949487176,0.10952380952380954,4.440476190476191,0.24507963383667325,1.7738095238095242,2.7761904761904757,0.4453791564365275,2.5342857142857147,2.015714285714285,0.49441669570230323,3.0133333333333328,1.536666666666667,0.3827402440459573,3.26,1.29,0.3024600013255508,44591810060.8257,0.16821729649871395,9507943209.106209,-0.44002211035907995,82.4770523961592,-0.4075806616720148,2.4,-0.3412480475611252,2.6,-0.20598799796739575
20,CLEVELAND,2014-12,3.65,Improvements_Additions for Apartments_Coops,0.1101,3.5399,0.2556385530220634,0.1330809523809524,3.5169190476190475,0.2602863180320116,0.16305,3.4869499999999998,0.2603184727643756,0.20744285714285715,3.442557142857143,0.2556538271211486,0.2446071428571429,3.405392857142857,0.2387381400058793,0.34302142857142864,3.306978571428571,0.19383046303032683,0.6021190476190476,3.0478809523809525,0.16125694827881654,0.02500000000000001,3.625,0.27573349228834515,0.1063636363636364,3.5436363636363635,0.249461949487176,0.21454545454545454,3.4354545454545455,0.24507963383667325,1.64,2.01,0.4453791564365275,2.2072727272727275,1.4427272727272724,0.49441669570230323,2.5504545454545453,1.0995454545454546,0.3827402440459573,2.8331818181818185,0.8168181818181814,0.3024600013255508,45667781053.6763,0.16821729649871395,11117378455.0815,-0.44002211035907995,82.23381292700279,-0.4075806616720148,2.6,-0.3412480475611252,2.4,-0.20598799796739575
21,CLEVELAND,2015-02,4.4,Improvements_Additions for Apartments_Coops,0.11784999999999998,4.282150000000001,0.2556385530220634,0.13764249999999997,4.2623575,0.2602863180320116,0.17207499999999998,4.227925000000001,0.2603184727643756,0.2121925,4.1878075,0.2556538271211486,0.25842,4.14158,0.2387381400058793,0.37596500000000005,4.0240350000000005,0.19383046303032683,0.6601375,3.7398625,0.16125694827881654,0.017894736842105265,4.382105263157895,0.27573349228834515,0.07105263157894741,4.328947368421053,0.249461949487176,0.22421052631578947,4.175789473684211,0.24507963383667325,1.472631578947368,2.9273684210526323,0.4453791564365275,1.9752631578947366,2.424736842105264,0.49441669570230323,2.3384210526315794,2.061578947368421,0.3827402440459573,2.566315789473684,1.8336842105263162,0.3024600013255508,47944164595.1044,0.16821729649871395,10950177839.1879,-0.44002211035907995,83.34061286074021,-0.4075806616720148,2.5,-0.3412480475611252,2.4,-0.20598799796739575
22,CLEVELAND,2015-04,2.775,Improvements_Additions for Apartments_Coops,0.12200000000000003,2.653,0.2556385530220634,0.14605250000000003,2.6289474999999998,0.2602863180320116,0.18076750000000003,2.5942325,0.2603184727643756,0.22830999999999996,2.54669,0.2556538271211486,0.27596,2.49904,0.2387381400058793,0.404505,2.370495,0.19383046303032683,0.6969449999999999,2.078055,0.16125694827881654,0.018181818181818188,2.756818181818182,0.27573349228834515,0.09363636363636368,2.681363636363636,0.249461949487176,0.23363636363636367,2.541363636363636,0.24507963383667325,1.3545454545454545,1.4204545454545454,0.4453791564365275,1.9349999999999996,0.8400000000000003,0.49441669570230323,2.334090909090909,0.4409090909090909,0.3827402440459573,2.5859090909090905,0.18909090909090942,0.3024600013255508,47692027772.9219,0.16821729649871395,14245911418.8887,-0.44002211035907995,81.7923503982947,-0.4075806616720148,2.6,-0.3412480475611252,2.3,-0.20598799796739575
23,CLEVELAND,2015-07,3.9,Improvements_Additions for Apartments_Coops,0.1263,3.7737,0.2556385530220634,0.1488782608695652,3.7511217391304346,0.2602863180320116,0.1881586956521739,3.7118413043478258,0.2603184727643756,0.23940652173913043,3.6605934782608696,0.2556538271211486,0.29066956521739135,3.6093304347826085,0.2387381400058793,0.46192391304347824,3.4380760869565217,0.19383046303032683,0.7858413043478262,3.114158695652174,0.16125694827881654,0.030000000000000002,3.87,0.27573349228834515,0.11636363636363636,3.7836363636363637,0.249461949487176,0.2968181818181819,3.603181818181818,0.24507963383667325,1.632272727272727,2.2677272727272726,0.4453791564365275,2.3245454545454547,1.5754545454545452,0.49441669570230323,2.7663636363636357,1.1336363636363642,0.3827402440459573,3.066363636363636,0.833636363636364,0.3024600013255508,48836554747.323,0.16821729649871395,12019442988.8631,-0.44002211035907995,82.4529898168143,-0.4075806616720148,2.0,-0.3412480475611252,2.2,-0.20598799796739575
24,CLEVELAND,2015-08,3.65,Improvements_Additions for Apartments_Coops,0.13010000000000005,3.5199,0.2556385530220634,0.151965,3.498035,0.2602863180320116,0.1967275,3.4532724999999997,0.2603184727643756,0.2610100000000001,3.3889899999999997,0.2556538271211486,0.3207975,3.3292025,0.2387381400058793,0.5193599999999999,3.13064,0.19383046303032683,0.8364375,2.8135624999999997,0.16125694827881654,0.03523809523809525,3.6147619047619046,0.27573349228834515,0.22000000000000006,3.4299999999999997,0.249461949487176,0.3757142857142857,3.274285714285714,0.24507963383667325,1.5414285714285714,2.1085714285714285,0.4453791564365275,2.167142857142857,1.482857142857143,0.49441669570230323,2.5466666666666664,1.1033333333333335,0.3827402440459573,2.8557142857142854,0.7942857142857145,0.3024600013255508,49379202635.7798,0.16821729649871395,11835194000.8273,-0.44002211035907995,81.9752078939728,-0.4075806616720148,2.0,-0.3412480475611252,2.2,-0.20598799796739575
25,CLEVELAND,2015-12,3.9450000000000003,Improvements_Additions for Apartments_Coops,0.2286238095238095,3.7163761904761907,0.2556385530220634,0.289352380952381,3.6556476190476195,0.2602863180320116,0.3523071428571429,3.5926928571428576,0.2603184727643756,0.44092857142857156,3.5040714285714287,0.2556538271211486,0.5332357142857143,3.411764285714286,0.2387381400058793,0.7638285714285715,3.181171428571429,0.19383046303032683,1.0841380952380955,2.860861904761905,0.16125694827881654,0.17181818181818184,3.7731818181818184,0.27573349228834515,0.4990909090909091,3.4459090909090913,0.249461949487176,0.6536363636363638,3.2913636363636365,0.24507963383667325,1.6986363636363635,2.246363636363637,0.4453791564365275,2.2427272727272736,1.7022727272727267,0.49441669570230323,2.6072727272727274,1.3377272727272729,0.3827402440459573,2.97,0.9750000000000001,0.3024600013255508,48154770296.6926,0.16821729649871395,10986955735.8103,-0.44002211035907995,83.5754036116387,-0.4075806616720148,2.6,-0.3412480475611252,2.0,-0.20598799796739575
26,CLEVELAND,2016-06,3.13,Improvements_Additions for Apartments_Coops,0.3904409090909091,2.7395590909090908,0.2556385530220634,0.41572500000000007,2.7142749999999998,0.2602863180320116,0.4527090909090909,2.677290909090909,0.2603184727643756,0.5394386363636363,2.590561363636364,0.2556538271211486,0.6516204545454546,2.4783795454545454,0.2387381400058793,0.9360386363636366,2.1939613636363635,0.19383046303032683,1.2592227272727274,1.8707772727272725,0.16125694827881654,0.22136363636363632,2.9086363636363637,0.27573349228834515,0.40409090909090906,2.7259090909090906,0.249461949487176,0.5522727272727272,2.5777272727272726,0.24507963383667325,1.1663636363636367,1.9636363636363632,0.4453791564365275,1.6440909090909095,1.4859090909090904,0.49441669570230323,2.019090909090909,1.1109090909090908,0.3827402440459573,2.452272727272727,0.6777272727272727,0.3024600013255508,49692544708.3448,0.16821729649871395,11240513229.2606,-0.44002211035907995,88.3913281030881,-0.4075806616720148,2.2,-0.3412480475611252,1.9,-0.20598799796739575
