,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(3),Corr with student_vol(3),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(-4),Corr with mortgage 90(-4)
10,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,6.4,-0.13146333490280188
11,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,6.4,-0.13146333490280188
12,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,4.3,-0.13146333490280188
13,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,4.3,-0.13146333490280188
14,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,4.4,-0.13146333490280188
15,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,4.3,-0.13146333490280188
16,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,4.3,-0.13146333490280188
17,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,4.4,-0.13146333490280188
18,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,6.4,-0.13146333490280188
19,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,6.4,-0.13146333490280188
20,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,6.4,-0.13146333490280188
21,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,4.3,-0.13146333490280188
22,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,4.3,-0.13146333490280188
23,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,4.4,-0.13146333490280188
24,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,4.3,-0.13146333490280188
25,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,4.3,-0.13146333490280188
26,WARREN,2010-04,3.47,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.2281675,0.15476745526573554,0.2495495,3.2204505,0.15383583553237754,0.2597455000000001,3.2102545,0.1436004124582068,0.2840375,3.1859625,0.14344179557058007,0.3116065,3.1583935000000003,0.12968917029642194,0.4758610000000001,2.994139,0.09752407390924069,0.9598030000000002,2.510197,0.04727716654749997,0.15045454545454548,3.319545454545455,0.180387560111525,0.2440909090909091,3.225909090909091,0.13236423404381412,0.44499999999999995,3.0250000000000004,0.1069339133641805,2.581363636363637,0.8886363636363632,-0.08657948529942677,3.8468181818181817,-0.3768181818181815,-0.1897436525704056,4.531363636363637,-1.061363636363637,-0.2299829526332657,4.693181818181819,-1.223181818181819,-0.22654978608915066,27396832704.0094,0.40342004323501485,10534224377.9144,-0.49537849953420915,95.21340255359091,-0.7449094119519563,3.9,-0.3909506095249613,4.4,-0.13146333490280188
