,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(4),Corr with student_vol(4),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(4),Corr with mortgage 90(4)
10,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.1,0.31648291727604777
11,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.1,0.31648291727604777
12,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.0,0.31648291727604777
13,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.1,0.31648291727604777
14,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.1,0.31648291727604777
15,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.0,0.31648291727604777
16,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.1,0.31648291727604777
17,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.1,0.31648291727604777
18,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.0,0.31648291727604777
19,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.1,0.31648291727604777
20,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.1,0.31648291727604777
21,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.0,0.31648291727604777
22,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.1,0.31648291727604777
23,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.1,0.31648291727604777
24,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.0,0.31648291727604777
25,NEWARK,2010-08,4.99,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.7589838095238095,-0.040400780318917175,0.2659952380952381,4.724004761904762,-0.03892189305002812,0.27546238095238096,4.714537619047619,-0.042599436852837055,0.3123080952380952,4.677691904761905,-0.03831152342475785,0.3625466666666667,4.627453333333333,-0.03587853000004628,0.5790957142857143,4.410904285714286,-0.021508246810042854,0.9435780952380955,4.046421904761905,-0.024231234165479013,0.15409090909090908,4.835909090909091,-0.06262631560163924,0.19136363636363637,4.798636363636364,-0.07507884118440927,0.25909090909090904,4.730909090909091,-0.0939703119354034,1.4654545454545451,3.5245454545454553,-0.08434506087944012,2.6986363636363637,2.2913636363636365,0.07956241203464334,3.516818181818181,1.473181818181819,0.22801826479106807,3.8031818181818178,1.1868181818181824,0.23855437348485226,31044830349.9256,-0.4011838391495829,10792773250.4017,0.23999254541953388,99.0214107435932,0.4002745985814115,3.1,0.5386623186038576,5.1,0.31648291727604777
